Lead ID,Contact ID,Brand,INN,Person Name,Person Role,Contact Value,Contact Channel,Contact Type,Contact Source,Source URL,Is LPR,Reliability,Date Checked,Notes,Run ID,Campaign ID
N5K-0221,N5K-C-0221P,Прайд Групп / PRAID,7714984899,Романчук Роман Николаевич,Собственник 100% и генеральный директор,+7 (495) 927-00-37,phone,корпоративный телефон,Workspace,https://workspace.ru/contractors/ooo-prayd-grupp/,true,HIGH,2026-08-12,Публичный корпоративный телефон компании по адресу юрлица,N5K-20260812-217,new_5000
N5K-0222,N5K-C-0300,,,,,+7 (495) 974-11-50,,Phone,https://www.angelgroup.ru/kontaktnaya-informatsiya/,,,,,,N5K-20260809-151,new_5000
N5K-0222,N5K-C-0301,,,,,angel@angelgroup.ru,,Email,https://www.angelgroup.ru/kontaktnaya-informatsiya/,,,,,,N5K-20260809-151,new_5000
N5K-0222,N5K-C-0302,,,,,https://hh.ru/vacancy/126744453,,Vacancy,https://hh.ru/vacancy/126744453,,,,,,N5K-20260809-151,new_5000
N5K-0222,N5K-C-0303,,,,,https://www.angelgroup.ru/,,Site,https://www.angelgroup.ru/,,,,,,N5K-20260809-151,new_5000
N5K-0222,N5K-C-0304,,,,,https://www.angelgroup.ru/kontaktnaya-informatsiya/,,Form,https://www.angelgroup.ru/kontaktnaya-informatsiya/,,,,,,N5K-20260809-138,new_5000
N5K-0222,N5K-C-0162E,ГК «Ангел» / Ангел Безопасность,7721242143,Акимкин Павел Дмитриевич,Генеральный директор,angel@angelgroup.ru,email,корпоративный маршрут,официальный сайт,https://www.angelgroup.ru/kontaktnaya-informatsiya/,true,HIGH,2026-08-10,Публичная корпоративная почта,N5K-20260810-171,new_5000
N5K-0222,N5K-C-0222F,ГК Ангел / Ангел-Безопасность,7721242143,Акимкин Павел Дмитриевич,Генеральный директор / практический ЛПР,https://www.angelgroup.ru/kontaktnaya-informatsiya/,form,контактная форма,Официальный сайт,https://www.angelgroup.ru/kontaktnaya-informatsiya/,true,HIGH,2026-08-12,Форма запроса на официальном сайте,N5K-20260812-218,new_5000
N5K-0222,N5K-C-0222H,ГК Ангел / Ангел-Безопасность,7721242143,Акимкин Павел Дмитриевич,Генеральный директор / практический ЛПР,https://hh.ru/vacancy/126744453,hh,вакансия работодателя,HeadHunter,https://hh.ru/vacancy/126744453,true,HIGH,2026-08-12,Вакансия РОП B2B с прямым маршрутом к работодателю,N5K-20260812-218,new_5000
N5K-0222,N5K-C-0305,ГК «Ангел» / Ангел Безопасность,7721242143,Акимкин Павел Дмитриевич,Генеральный директор,+7 (495) 974-11-50,phone,корпоративный маршрут,официальный сайт,https://www.angelgroup.ru/kontaktnaya-informatsiya/,true,HIGH,2026-08-10,Просить соединить с генеральным директором по вопросу построения B2B-системы продаж,N5K-20260810-171,new_5000
N5K-0222,N5K-C-0181W,Группа компаний «Ангел»,7721242143,,,https://www.angelgroup.ru/kontaktnaya-informatsiya/,website,корпоративный маршрут,официальный сайт,https://www.angelgroup.ru/kontaktnaya-informatsiya/,false,HIGH,2026-08-11,Официальная форма и контактная страница,N5K-20260811-184,new_5000
N5K-0224,N5K-C-0306,,,,,8 800 351-28-20,,Phone,https://softlike.store/contacts,,,,,,N5K-20260810-161,new_5000
N5K-0224,N5K-C-0307,,,,,https://hh.ru/vacancy/129819059,,Vacancy,https://hh.ru/vacancy/129819059,,,,,,N5K-20260810-161,new_5000
N5K-0224,N5K-C-0308,,,,,https://softlike.store/contacts,,Website,https://softlike.store/contacts,,,,,,N5K-20260810-161,new_5000
N5K-0224,N5K-C-0309,,,,,sale@softlike.store,,Email,https://softlike.store/contacts,,,,,,N5K-20260810-161,new_5000
N5K-0224,N5K-C-0224E,СОФТ АЛЬЯНС,5405951204,Салихов Рашид Зайнутинович,Собственник 100% и директор,sale@softaliance.ru,email,корпоративный email отдела продаж,Официальный сайт,https://softaliance.ru/,true,HIGH,2026-08-12,Публичный sales-email компании,N5K-20260812-220,new_5000
N5K-0224,N5K-C-0224F,СОФТ АЛЬЯНС,5405951204,Салихов Рашид Зайнутинович,Собственник 100% и директор,https://softaliance.ru/,form,контактная форма,Официальный сайт,https://softaliance.ru/,true,HIGH,2026-08-12,Форма запроса консультации/КП,N5K-20260812-220,new_5000
N5K-0224,N5K-C-0224H,СОФТ АЛЬЯНС,5405951204,Салихов Рашид Зайнутинович,Собственник 100% и директор,https://hh.ru/employer/11811672,hh,страница работодателя,HeadHunter,https://hh.ru/employer/11811672,true,HIGH,2026-08-12,Активная страница работодателя с вакансиями,N5K-20260812-220,new_5000
N5K-0224,N5K-C-0224P,СОФТ АЛЬЯНС,5405951204,Салихов Рашид Зайнутинович,Собственник 100% и директор,+7 (800) 351-28-21,phone,корпоративный телефон,Официальный сайт,https://softaliance.ru/,true,HIGH,2026-08-12,Публичный телефон компании,N5K-20260812-220,new_5000
N5K-0225,N5K-C-0310,,,,,8 (800) 700-74-33,,Phone,https://market.neftegaz.ru/catalog/company/732635-reman-service/,,,,,,N5K-20260808-120,new_5000
N5K-0225,N5K-C-0311,,,,,8 800 700-74-33,,Phone,https://icatalog.expocentr.ru/ru/exhibitions/aaf30fb4-3ffc-11ee-80ce-a0d3c1fab97f/exhibitors/370294?stand=1D30,,,,,,N5K-20260809-148,new_5000
N5K-0225,N5K-C-0312,,,,,https://ekaterinburg.hh.ru/vacancy/129891728,,Vacancy,https://ekaterinburg.hh.ru/vacancy/129891728,,,,,,N5K-20260808-120,new_5000
N5K-0225,N5K-C-0313,,,,,https://reman-service.ru/,,Site,https://icatalog.expocentr.ru/ru/exhibitions/aaf30fb4-3ffc-11ee-80ce-a0d3c1fab97f/exhibitors/370294?stand=1D30,,,,,,N5K-20260809-148,new_5000
N5K-0225,N5K-C-0314,,,,,https://www.reman-service.ru/,,Website,https://ekaterinburg.hh.ru/employer/2753149,,,,,,N5K-20260808-120,new_5000
N5K-0225,N5K-C-0315,,,,,web@reman-service.ru,,Email,https://market.neftegaz.ru/catalog/company/732635-reman-service/,,,,,,N5K-20260808-120,new_5000
N5K-0225,N5K-C-0225E,Реман-Сервис,6685017532,Бессонов Сергей Александрович,Управляющий ИП / совладелец,web@reman-service.ru,email,корпоративный email,Отраслевой каталог / публичный корпоративный маршрут,https://market.neftegaz.ru/catalog/company/732635-reman-service/,true,HIGH,2026-08-12,Публичный email компании,N5K-20260812-222,new_5000
N5K-0225,N5K-C-0178E,Реман-Сервис,6685017532,Бессонов Сергей Александрович,управляющий ИП и совладелец,web@reman-service.ru,email,корпоративный маршрут,Expocentre,https://icatalog.expocentr.ru/ru/exhibitions/aaf30fb4-3ffc-11ee-80ce-a0d3c1fab97f/exhibitors/370294?stand=1D30,true,HIGH,2026-08-11,Официально опубликованная корпоративная почта,N5K-20260811-182,new_5000
N5K-0225,N5K-C-0225H,Реман-Сервис,6685017532,Бессонов Сергей Александрович,Управляющий ИП / совладелец,https://ekaterinburg.hh.ru/employer/2753149,hh,страница работодателя,HeadHunter,https://ekaterinburg.hh.ru/employer/2753149,true,HIGH,2026-08-12,Активная страница работодателя,N5K-20260812-222,new_5000
N5K-0225,N5K-C-0178H,Реман-Сервис,6685017532,Бессонов Сергей Александрович,управляющий ИП и совладелец,https://ekaterinburg.hh.ru/vacancy/129891728,hh,коммерческий маршрут,HeadHunter,https://ekaterinburg.hh.ru/vacancy/129891728,true,HIGH,2026-08-11,Вакансия на создание отдела и системы продаж с нуля,N5K-20260811-182,new_5000
N5K-0225,N5K-C-0225P,Реман-Сервис,6685017532,Бессонов Сергей Александрович,Управляющий ИП / совладелец,+7 (800) 700-74-33,phone,корпоративный телефон,Отраслевой каталог / публичный корпоративный маршрут,https://market.neftegaz.ru/catalog/company/732635-reman-service/,true,HIGH,2026-08-12,Публичный телефон компании,N5K-20260812-222,new_5000
N5K-0225,N5K-C-0195P,REMAN SERVICE / Реман-Сервис,6685017532,Бессонов Сергей Александрович,Управляющий ИП; совладелец,+7 (800) 700-74-33,phone,общий телефон компании,Публичный официальный маршрут,https://www.reman-service.ru/,true,HIGH,2026-08-11,Публичный телефон REMAN SERVICE,N5K-20260811-196,new_5000
N5K-0225,N5K-C-0178P,Реман-Сервис,6685017532,Бессонов Сергей Александрович,управляющий ИП и совладелец,8 800 700-7433,phone,корпоративный маршрут,Expocentre,https://icatalog.expocentr.ru/ru/exhibitions/aaf30fb4-3ffc-11ee-80ce-a0d3c1fab97f/exhibitors/370294?stand=1D30,true,HIGH,2026-08-11,Официально опубликованный телефон компании,N5K-20260811-182,new_5000
N5K-0225,N5K-C-0225W,Реман-Сервис,6685017532,Бессонов Сергей Александрович,Управляющий ИП / совладелец,https://reman-service.ru/,website,корпоративный сайт,HeadHunter / официальный домен,https://ekaterinburg.hh.ru/employer/2753149,true,HIGH,2026-08-12,Корпоративный сайт работодателя,N5K-20260812-222,new_5000
N5K-0225,N5K-C-0178W,Реман-Сервис,6685017532,,,https://reman-service.ru/,website,корпоративный маршрут,официальный сайт,https://reman-service.ru/,false,HIGH,2026-08-11,Официальный сайт компании,N5K-20260811-182,new_5000
N5K-0226,N5K-C-0316,,,,,+7 (963) 642-80-70,,Phone,https://chachas.ru/presentation,,,,,,N5K-20260810-157,new_5000
N5K-0226,N5K-C-0317,,,,,Official Telegram channel and chat linked from company website,,Telegram,https://chachas.ru/,,,,,,N5K-20260807-083,new_5000
N5K-0226,N5K-C-0318,,,,,Pskozh@yandex.ru,,Email,https://chachas.ru/dombay2026,,,,,,N5K-20260809-135,new_5000
N5K-0226,N5K-C-0319,,,,,https://chachas.ru/,,Website,https://chachas.ru/,,,,,,N5K-20260810-168,new_5000
N5K-0226,N5K-C-0320,,,,,https://chachas.ru/dombay2026,,Telegram,https://chachas.ru/dombay2026,,,,,,N5K-20260809-135,new_5000
N5K-0226,N5K-C-0321,,,,,https://chachas.ru/presentation,,Website,https://chachas.ru/presentation,,,,,,N5K-20260810-157,new_5000
N5K-0226,N5K-C-0322,,,,,https://hh.ru/vacancy/129530808,,Vacancy,https://hh.ru/vacancy/129530808,,,,,,N5K-20260810-168,new_5000
N5K-0226,N5K-C-0323,,,,,https://t.me/chachascrew,,Telegram,https://chachas.ru/club,,,,,,N5K-20260810-157,new_5000
N5K-0226,N5K-C-0018-02,Chacha's Club / Chacha's Crew,772792124567,Кожомин Кирилл Павлович,ИП; основатель и практический ЛПР,https://chachas.ru/presentation,contact_form,официальная форма партнёра,официальный сайт,https://chachas.ru/presentation,true,HIGH,2026-08-04,Форма проверки свободной станции метро и подключения партнёра,N5K-20260804-020,new_5000
N5K-0226,N5K-C-0199H,Chacha`s Club / Chacha’s Crew,772792124567,Кожомин Кирилл Павлович,ИП / собственник,https://hh.ru/vacancy/129530808,hh,коммерческий маршрут,HeadHunter,https://hh.ru/vacancy/129530808,true,HIGH,2026-08-11,Прямая вакансия ИП на построение отдела продаж с нуля,N5K-20260811-199,new_5000
N5K-0226,N5K-C-0179P,Chacha’s Club,772792124567,Кожомин Кирилл Павлович,ИП / сооснователь,+7 (963) 642-80-70,phone,корпоративный маршрут,официальный сайт,https://chachas.ru/presentation,true,HIGH,2026-08-11,Официально опубликованный телефон проекта,N5K-20260811-183,new_5000
N5K-0226,N5K-C-0199T,Chacha`s Club / Chacha’s Crew,772792124567,Кожомин Кирилл Павлович,ИП / собственник,https://t.me/chachascrew,telegram,официальный Telegram-канал,Официальный сайт Chacha’s Crew,https://chachas.ru/club,true,HIGH,2026-08-11,Официальный сайт прямо ссылается на t.me/chachascrew,N5K-20260811-199,new_5000
N5K-0226,N5K-C-0179T,Chacha’s Club,772792124567,Кожомин Кирилл Павлович,ИП / сооснователь,https://t.me/chachascrew,telegram,публичный маршрут,официальный сайт,https://chachas.ru/,true,HIGH,2026-08-11,Telegram сообщества указан на официальном сайте,N5K-20260811-183,new_5000
N5K-0226,N5K-C-0199F,Chacha`s Club / Chacha’s Crew,772792124567,Кожомин Кирилл Павлович,ИП / собственник,https://chachas.ru/presentation,web,партнёрский маршрут,Официальный сайт Chacha’s Crew,https://chachas.ru/presentation,true,HIGH,2026-08-11,Публичная партнёрская страница с CTA,N5K-20260811-199,new_5000
N5K-0226,N5K-C-0226W,Chacha's Club / Chacha's Crew,772792124567,Кожомин Кирилл Павлович,ИП / собственник и практический ЛПР,https://chachas.ru/,website,официальный сайт,Официальный сайт,https://chachas.ru/,true,HIGH,2026-08-12,Официальный сайт проекта с партнёрским маршрутом,N5K-20260812-223,new_5000
N5K-0227,N5K-C-0227E,BINAGroup / Бина Групп,7706725428,Газалиев Салават Ильясович,Генеральный директор / практический ЛПР,office@binagroup.ru,email,корпоративный email,Официальный сайт BINAGroup,https://binagroup.ru/kontakty/,true,HIGH,2026-08-12,Публичный email центрального офиса,N5K-20260812-224,new_5000
N5K-0227,N5K-C-0227H,BINAGroup / Бина Групп,7706725428,Газалиев Салават Ильясович,Генеральный директор / практический ЛПР,https://hh.ru/vacancy/129891522,hh,вакансия работодателя,HeadHunter,https://hh.ru/vacancy/129891522,true,MEDIUM,2026-08-12,Маршрут через работодателя BINAGroup и вакансию Head of Sales,N5K-20260812-224,new_5000
N5K-0227,N5K-C-0227P,BINAGroup / Бина Групп,7706725428,Газалиев Салават Ильясович,Генеральный директор / практический ЛПР,+7 (495) 225-54-11,phone,корпоративный телефон,Официальный сайт BINAGroup,https://binagroup.ru/kontakty/,true,HIGH,2026-08-12,Публичный телефон центрального офиса,N5K-20260812-224,new_5000
N5K-0227,N5K-C-0227W,BINAGroup / Бина Групп,7706725428,Газалиев Салават Ильясович,Генеральный директор / практический ЛПР,https://binagroup.ru/kontakty/,website,официальный сайт / форма контакта,Официальный сайт BINAGroup,https://binagroup.ru/kontakty/,true,HIGH,2026-08-12,Официальный контактный маршрут,N5K-20260812-224,new_5000
N5K-0228,N5K-C-0228E,BIORISE / Биорайз,1655441093,Зарипов Артур Рафаилович,Контролирующий собственник и генеральный директор,info@biorise.ru,email,корпоративный email,Официальный сайт BIORISE,https://vitamins.biorise.ru/contacts/,true,HIGH,2026-08-12,Публичный корпоративный email,N5K-20260812-225,new_5000
N5K-0228,N5K-C-0228H,BIORISE / Биорайз,1655441093,Зарипов Артур Рафаилович,Контролирующий собственник и генеральный директор,https://kazan.hh.ru/vacancy/130285863,hh,вакансия работодателя,HeadHunter,https://kazan.hh.ru/vacancy/130285863,true,MEDIUM,2026-08-12,Маршрут через вакансию нового B2B-направления,N5K-20260812-225,new_5000
N5K-0228,N5K-C-0228P,BIORISE / Биорайз,1655441093,Зарипов Артур Рафаилович,Контролирующий собственник и генеральный директор,+7 (800) 302-84-25,phone,корпоративный телефон,Официальный сайт BIORISE,https://vitamins.biorise.ru/contacts/,true,HIGH,2026-08-12,Публичный федеральный телефон BIORISE,N5K-20260812-225,new_5000
N5K-0228,N5K-C-0228W,BIORISE / Биорайз,1655441093,Зарипов Артур Рафаилович,Контролирующий собственник и генеральный директор,https://biorise.ru/franshiza/,website,официальный сайт / форма,Официальный сайт BIORISE,https://biorise.ru/franshiza/,true,HIGH,2026-08-12,Официальный коммерческий маршрут франшизы и сети,N5K-20260812-225,new_5000
N5K-0229,N5K-C-0229E,Бизнестайм Лидер,2724248345,Афанасьев Денис Михайлович,Собственник 100% и генеральный директор,btaimdir@inbox.ru,email,корпоративный email,Официальный сайт,https://biznestime.ru/,true,HIGH,2026-08-12,Публичный email компании,N5K-20260812-227,new_5000
N5K-0229,N5K-C-0229H,Бизнестайм Лидер,2724248345,Афанасьев Денис Михайлович,Собственник 100% и генеральный директор,https://hh.ru/vacancy/128569932,hh,вакансия работодателя,HeadHunter,https://hh.ru/vacancy/128569932,true,MEDIUM,2026-08-12,Маршрут через вакансию B2B-продаж,N5K-20260812-227,new_5000
N5K-0229,N5K-C-0229P,Бизнестайм Лидер,2724248345,Афанасьев Денис Михайлович,Собственник 100% и генеральный директор,+7 (914) 615-73-29,phone,корпоративный телефон,Официальный сайт,https://biznestime.ru/,true,HIGH,2026-08-12,Публичный телефон компании,N5K-20260812-227,new_5000
N5K-0229,N5K-C-0229W,Бизнестайм Лидер,2724248345,Афанасьев Денис Михайлович,Собственник 100% и генеральный директор,https://biznestime.ru/,website,официальный сайт / форма,Официальный сайт,https://biznestime.ru/,true,HIGH,2026-08-12,Официальный маршрут сайта,N5K-20260812-227,new_5000
N5K-0231,N5K-C-0324,,,,,+7 (831) 280-98-01,,Phone,https://w-m.group/contacts,,,,,,N5K-20260808-118,new_5000
N5K-0231,N5K-C-0325,,,,,https://hh.ru/vacancy/129742362,,Vacancy,https://hh.ru/vacancy/129742362,,,,,,N5K-20260808-118,new_5000
N5K-0231,N5K-C-0326,,,,,https://w-m.group/,,Website,https://w-m.group/contacts,,,,,,N5K-20260808-118,new_5000
N5K-0231,N5K-C-0327,,,,,info@w-m.group,,Email,https://w-m.group/contacts,,,,,,N5K-20260808-118,new_5000
N5K-0231,N5K-C-0200E,World Machinery / ВОРЛД Русланд,5262292952,Туманов Петр Владимирович,Генеральный директор,info@w-m.group,email,общая почта компании,Официальный сайт World Machinery,https://w-m.group/contacts,true,HIGH,2026-08-11,Официальный email компании,N5K-20260811-200,new_5000
N5K-0231,N5K-C-0200H,World Machinery / ВОРЛД Русланд,5262292952,Туманов Петр Владимирович,Генеральный директор,https://hh.ru/vacancy/129742362,hh,коммерческий маршрут,HeadHunter,https://hh.ru/vacancy/129742362,true,HIGH,2026-08-11,Вакансия руководителя отдела продаж,N5K-20260811-200,new_5000
N5K-0231,N5K-C-0200P,World Machinery / ВОРЛД Русланд,5262292952,Туманов Петр Владимирович,Генеральный директор,+7 (831) 280-98-01,phone,общий телефон компании,Официальный сайт World Machinery,https://w-m.group/contacts,true,HIGH,2026-08-11,Официальный телефон компании,N5K-20260811-200,new_5000
N5K-0231,N5K-C-0200F,World Machinery / ВОРЛД Русланд,5262292952,Туманов Петр Владимирович,Генеральный директор,https://w-m.group/contacts,web,контактная форма,Официальный сайт World Machinery,https://w-m.group/contacts,true,HIGH,2026-08-11,Форма обратной связи на официальном сайте,N5K-20260811-200,new_5000
N5K-0231,N5K-C-0231W,ВОРЛД Русланд / World Machinery,5262292952,Туманов Петр Владимирович,Генеральный директор,https://w-m.group/contacts,website,официальный сайт / форма,Официальный сайт,https://w-m.group/contacts,true,HIGH,2026-08-12,Официальный маршрут сайта,N5K-20260812-228,new_5000
N5K-0232,N5K-C-0328,,,,,+7 (495) 646-03-44,,Phone,https://klch.pro/,,,,,,N5K-20260809-146,new_5000
N5K-0232,N5K-C-0329,,,,,hello@klch.pro,,Email,https://klch.pro/,,,,,,N5K-20260809-146,new_5000
N5K-0232,N5K-C-0330,,,,,https://hh.ru/vacancy/129619655,,Vacancy,https://hh.ru/vacancy/129619655,,,,,,N5K-20260809-146,new_5000
N5K-0232,N5K-C-0331,,,,,https://klch.pro/,,Form,https://klch.pro/,,,,,,N5K-20260809-146,new_5000
N5K-0232,N5K-C-0332,КЛЮЧ / KLCH Agency,7722681880,Леонович Константин Леонидович,Собственник 100% и генеральный директор,https://klch.pro/,contact_form,корпоративный маршрут,официальный сайт,https://klch.pro/,true,MEDIUM,2026-08-04,Форма связи официального сайта,N5K-20260804-012,new_5000
N5K-0232,N5K-C-0198E,КЛЮЧ / KLCH,7722681880,Леонович Константин Леонидович,Собственник 100%,hello@klch.pro,email,общая почта компании,Официальный сайт KLCH,https://klch.pro/,true,HIGH,2026-08-11,Официальная email-почта агентства,N5K-20260811-199,new_5000
N5K-0232,N5K-C-0333,КЛЮЧ / KLCH Agency,7722681880,Леонович Константин Леонидович,Собственник 100% и генеральный директор,hello@klch.pro,email,корпоративный маршрут,отраслевой каталог,https://www.alladvertising.ru/info/klch.html,true,HIGH,2026-08-04,Адресовать собственнику и генеральному директору,N5K-20260804-012,new_5000
N5K-0232,N5K-C-0032-04,Агентство КЛЮЧ,7722681880,Жариков Евгений Вячеславович,Генеральный директор,https://klch.pro/,form,форма обратной связи,Официальный сайт,https://klch.pro/,true,HIGH,2026-08-04,На сайте доступна форма обращения,N5K-20260804-034,new_5000
N5K-0232,N5K-C-0198H,КЛЮЧ / KLCH,7722681880,Леонович Константин Леонидович,Собственник 100%,https://hh.ru/vacancy/129619655,hh,коммерческий маршрут,HeadHunter,https://hh.ru/vacancy/129619655,true,HIGH,2026-08-11,Вакансия РОП с задачей построения активных продаж с нуля,N5K-20260811-199,new_5000
N5K-0232,N5K-C-0198P,КЛЮЧ / KLCH,7722681880,Леонович Константин Леонидович,Собственник 100%,+7 (495) 646-03-44,phone,общий телефон компании,Официальный сайт KLCH,https://klch.pro/,true,HIGH,2026-08-11,Официальный телефон агентства,N5K-20260811-199,new_5000
N5K-0232,N5K-C-0334,КЛЮЧ / KLCH Agency,7722681880,Леонович Константин Леонидович,Собственник 100% и генеральный директор,+7 (495) 646-03-44,phone,корпоративный маршрут,отраслевой каталог,https://www.alladvertising.ru/info/klch.html,true,HIGH,2026-08-04,Просить передать собственнику предложение о коммерческой диагностике,N5K-20260804-012,new_5000
N5K-0232,N5K-C-0198F,КЛЮЧ / KLCH,7722681880,Леонович Константин Леонидович,Собственник 100%,https://klch.pro/,web,контактная форма,Официальный сайт KLCH,https://klch.pro/,true,HIGH,2026-08-11,Форма заявки на официальном сайте,N5K-20260811-199,new_5000
N5K-0232,N5K-C-0232W,КЛЮЧ / KLCH,7722681880,Леонович Константин Леонидович,Собственник 100%,https://klch.pro/,website,официальный сайт / форма,Официальный сайт,https://klch.pro/,true,HIGH,2026-08-12,Официальный маршрут сайта,N5K-20260812-228,new_5000
N5K-0233,N5K-C-0169H,Hugency,732705295186,Валеева Луиза Альфиковна,ИП / владелец бизнеса,https://hh.ru/vacancy/130040961,hh,owner-route,HeadHunter,https://hh.ru/vacancy/130040961,true,HIGH,2026-08-10,Вакансия работодателя дает практический маршрут к владельцу и коммерческому блоку,N5K-20260810-175,new_5000
N5K-0233,N5K-C-0169W,Hugency,732705295186,Валеева Луиза Альфиковна,ИП / владелец бизнеса,https://www.hugency.ai/,web_form,founder-route,официальный сайт,https://www.hugency.ai/,true,HIGH,2026-08-10,Официальный сайт предлагает запросить бесплатный прогноз/созвон с founder,N5K-20260810-175,new_5000
N5K-0233,N5K-C-0233W,Hugency,732705295186,Валеева Луиза Альфиковна,ИП / основатель / ЛПР,https://www.hugency.ai/,website,официальный сайт / форма с основателем,Официальный сайт,https://www.hugency.ai/,true,HIGH,2026-08-12,Форма бесплатного нишевого прогноза с основателем,N5K-20260812-228,new_5000
N5K-0234,N5K-C-0335,,,,,+7 (495) 109-33-15,,Phone,https://more-metizov.ru/,,,,,,N5K-20260809-153,new_5000
N5K-0234,N5K-C-0336,,,,,https://hh.ru/vacancy/129367161,,Vacancy,https://hh.ru/vacancy/129367161,,,,,,N5K-20260809-153,new_5000
N5K-0234,N5K-C-0337,,,,,https://more-metizov.ru/,,Site,https://more-metizov.ru/,,,,,,N5K-20260809-153,new_5000
N5K-0234,N5K-C-0338,,,,,info@more-metizov.ru,,Email,https://more-metizov.ru/,,,,,,N5K-20260809-153,new_5000
N5K-0234,N5K-C-0234E,MORE METIZOV / Море-Метизов,9721149405,Сибирцева Ирина Юрьевна,Собственник 100% и генеральный директор,info@more-metizov.ru,email,корпоративный email,Официальный сайт,https://more-metizov.ru/,true,HIGH,2026-08-13,Публичный email компании,N5K-20260813-230,new_5000
N5K-0234,N5K-C-0160E,MORE METIZOV,9721149405,Сибирцева Ирина Юрьевна,Собственник и генеральный директор,moremetizov@gmail.com,email,корпоративный маршрут,публичный каталог,https://msk.spravka.city/company/more-metizov,true,MEDIUM,2026-08-10,Публичная корпоративная почта,N5K-20260810-170,new_5000
N5K-0234,N5K-C-0234H,MORE METIZOV / Море-Метизов,9721149405,Сибирцева Ирина Юрьевна,Собственник 100% и генеральный директор,https://hh.ru/vacancy/129367161,hh,вакансия работодателя,HeadHunter,https://hh.ru/vacancy/129367161,true,MEDIUM,2026-08-13,Маршрут через вакансию руководителя продаж,N5K-20260813-230,new_5000
N5K-0234,N5K-C-0234P,MORE METIZOV / Море-Метизов,9721149405,Сибирцева Ирина Юрьевна,Собственник 100% и генеральный директор,+7 (495) 109-33-15,phone,корпоративный телефон,Официальный сайт,https://more-metizov.ru/,true,HIGH,2026-08-13,Публичный телефон компании,N5K-20260813-230,new_5000
N5K-0234,N5K-C-0339,MORE METIZOV,9721149405,Сибирцева Ирина Юрьевна,Собственник и генеральный директор,+7 (495) 205-26-36,phone,корпоративный маршрут,официальный сайт/каталог,https://more-metizov.ru/,true,MEDIUM,2026-08-10,Просить передать собственнику предложение о коммерческой диагностике,N5K-20260810-170,new_5000
N5K-0234,N5K-C-0234W,MORE METIZOV / Море-Метизов,9721149405,Сибирцева Ирина Юрьевна,Собственник 100% и генеральный директор,https://more-metizov.ru/,website,официальный сайт / форма,Официальный сайт,https://more-metizov.ru/,true,HIGH,2026-08-13,Официальный маршрут сайта,N5K-20260813-230,new_5000
N5K-0235,N5K-C-0235E,Колл-Тулз / Call-Tools,9701083668,Андреев Олег Евгеньевич,Директор / практический ЛПР,mail@call-tools.ru,email,корпоративный email,Официальный сайт,https://call-tools.ru/,true,HIGH,2026-08-13,Публичный email для общих вопросов,N5K-20260813-233,new_5000
N5K-0235,N5K-C-0235P,Колл-Тулз / Call-Tools,9701083668,Андреев Олег Евгеньевич,Директор / практический ЛПР,+7 (495) 024-04-65,phone,корпоративный телефон,Официальный сайт,https://call-tools.ru/,true,HIGH,2026-08-13,Публичный телефон компании,N5K-20260813-233,new_5000
N5K-0235,N5K-C-0235W,Колл-Тулз / Call-Tools,9701083668,Андреев Олег Евгеньевич,Директор / практический ЛПР,https://call-tools.ru/,website,официальный сайт / контактный маршрут,Официальный сайт,https://call-tools.ru/,true,HIGH,2026-08-13,Официальный маршрут сайта,N5K-20260813-233,new_5000
N5K-0237,N5K-C-0340,,,,,+7 (495) 256-22-22,,Phone,https://www.zaboroff.ru/,,,,,,N5K-20260808-118,new_5000
N5K-0237,N5K-C-0341,,,,,https://hh.ru/vacancy/129646446,,Vacancy,https://hh.ru/vacancy/129646446,,,,,,N5K-20260808-118,new_5000
N5K-0237,N5K-C-0342,,,,,https://www.zaboroff.ru/,,Website,https://www.zaboroff.ru/about/,,,,,,N5K-20260808-118,new_5000
N5K-0237,N5K-C-0343,,,,,mail@zaboroff.ru,,Email,https://www.zaboroff.ru/,,,,,,N5K-20260808-118,new_5000
N5K-0237,N5K-C-0036-03,Zaboroff / Заборофф,9709008831,Каширин Олег Вячеславович,Собственник 100% и генеральный директор,https://www.zaboroff.ru/contact/,contact_form,корпоративный маршрут,официальный сайт,https://www.zaboroff.ru/contact/,true,HIGH,2026-08-06,Официальная форма обратной связи,N5K-20260806-062,new_5000
N5K-0237,N5K-C-0036-02,Zaboroff / Заборофф,9709008831,Каширин Олег Вячеславович,Собственник 100% и генеральный директор,mail@zaboroff.ru,email,корпоративный маршрут,официальный сайт,https://www.zaboroff.ru/contact/,true,HIGH,2026-08-06,Официальная корпоративная почта; адресовать собственнику и генеральному директору,N5K-20260806-062,new_5000
N5K-0237,N5K-C-0036-04,Zaboroff / Заборофф,9709008831,Каширин Олег Вячеславович,Собственник 100% и генеральный директор,https://hh.ru/vacancy/129646446,hh,маршрут работодателя,HeadHunter,https://hh.ru/vacancy/129646446,true,MEDIUM,2026-08-06,Вакансия подписана генеральным директором и подтверждает прямую вовлечённость ЛПР,N5K-20260806-062,new_5000
N5K-0237,N5K-C-0036-01,Zaboroff / Заборофф,9709008831,Каширин Олег Вячеславович,Собственник 100% и генеральный директор,+7 (495) 256-22-22,phone,корпоративный маршрут,официальный сайт,https://www.zaboroff.ru/contact/,true,HIGH,2026-08-06,Официальный стационарный номер компании; просить соединить с Кашириным Олегом Вячеславовичем,N5K-20260806-062,new_5000
